date,Open,High,Low,Close,Adj Close,Volume,DollarPrice,DollarChangeRate,OilPrice,OilChangeRate,Interest,InterestRateChange,copper,copperChangeRate,nextdayprice,result
2018-09-26,114.470001,115.059998,113.739998,113.980003,108.453453,19352000,94.19,0.06,71.57,-0.98,1.93,0,2.8185,0.14,114.410004,1
2018-09-27,114.779999,114.910004,114.199997,114.410004,108.86261,19091300,94.89,0.74,72.12,0.77,2.18,12.95,2.783,-1.26,114.370003,0
2018-09-28,114.190002,114.57,113.68,114.370003,108.824532,21647800,95.13,0.25,73.25,1.57,2.18,0,2.805,0.79,115.610001,1
2018-10-01,114.75,115.68,114.730003,115.610001,110.004402,18883100,95.3,0.18,75.3,2.8,2.18,0,2.7875,-0.62,115.150002,0
2018-10-02,115.300003,115.839996,114.440002,115.150002,109.566734,20787200,95.51,0.22,75.23,-0.09,2.18,0,2.8065,0.68,115.169998,1
2018-10-03,115.419998,116.18,114.93,115.169998,109.585747,16648000,95.76,0.26,76.41,1.57,2.18,0,2.834,0.98,112.790001,0
2018-10-04,114.610001,114.760002,111.629997,112.790001,107.321159,34821700,95.75,-0.01,74.33,-2.72,2.18,0,2.7775,-1.99,112.129997,0
2018-10-05,112.629997,113.169998,110.639999,112.129997,106.693153,29068900,95.62,-0.14,74.34,0.01,2.18,0,2.763,-0.52,110.849998,0
2018-10-08,111.660004,112.029999,109.339996,110.849998,105.47522,29640600,95.76,0.15,74.29,-0.07,2.18,0,2.767,0.14,112.260002,1
2018-10-09,111.139999,113.080002,110.800003,112.260002,106.816856,26198600,95.67,-0.09,74.96,0.9,2.18,0,2.8065,1.43,106.160004,0
2018-10-10,111.239998,111.5,105.790001,106.160004,101.012627,61376300,95.51,-0.17,73.17,-2.39,2.18,0,2.7805,-0.93,105.910004,0
2018-10-11,105.349998,108.93,104.199997,105.910004,100.774757,63904300,95.02,-0.51,70.97,-3.01,2.18,0,2.803,0.81,109.57,1
2018-10-12,109.010002,111.239998,107.120003,109.57,104.257278,47742100,95.22,0.21,71.34,0.52,2.18,0,2.8005,-0.09,107.599998,0
2018-10-15,108.910004,109.480003,106.949997,107.599998,102.382797,32068100,95.06,-0.17,71.78,0.62,2.18,0,2.7885,-0.43,111,1
2018-10-16,109.540001,111.410004,108.949997,111,105.61795,31610200,95.05,-0.01,71.92,0.2,2.18,0,2.7795,-0.32,110.709999,0
2018-10-17,111.68,111.809998,109.550003,110.709999,105.341995,26548200,95.58,0.56,69.75,-3.02,2.19,0.46,2.778,-0.05,108.5,0
2018-10-18,110.099998,110.529999,107.830002,108.5,103.239166,32506200,95.9,0.33,68.65,-1.58,2.19,0,2.7465,-1.13,108.660004,1
2018-10-19,108.93,110.860001,108.209999,108.660004,103.391411,32785500,95.71,-0.2,69.12,0.68,2.19,0,2.778,1.15,109.629997,1
2018-10-22,109.32,110.540001,108.239998,109.629997,104.314362,26545600,96.01,0.31,69.17,0.07,2.19,0,2.7855,0.27,108.099998,0
2018-10-23,107.769997,108.970001,105.110001,108.099998,102.858536,43770400,95.96,-0.05,66.43,-3.96,2.2,0.46,2.758,-0.99,102.32,0
2018-10-24,108.410004,108.489998,101.589996,102.32,97.358826,63897800,96.43,0.49,66.82,0.59,2.2,0,2.7575,-0.02,108.300003,1
2018-10-25,106.550003,109.269997,106.150002,108.300003,103.048859,61646800,96.68,0.26,67.33,0.76,2.2,0,2.7545,-0.11,106.959999,0
2018-10-26,105.690002,108.75,104.760002,106.959999,101.773827,55523100,96.36,-0.33,67.59,0.39,2.2,0,2.741,-0.49,103.849998,0
2018-10-29,108.110001,108.699997,101.629997,103.849998,98.814613,55162000,96.58,0.23,67.04,-0.81,2.2,0,2.7405,-0.02,103.730003,0
2018-10-30,103.660004,104.379997,100.110001,103.730003,98.700455,65350900,97.01,0.45,66.18,-1.28,2.2,0,2.6725,-2.48,106.809998,1
2018-10-31,105.440002,108.139999,105.389999,106.809998,101.631104,51062400,97.13,0.12,65.31,-1.31,2.2,0,2.667,-0.21,105.919998,0
2018-11-01,107.050003,107.32,105.529999,105.919998,100.784241,33384200,96.28,-0.88,63.69,-2.48,2.2,0,2.7285,2.31,106.160004,1
2018-11-02,106.480003,107.32,104.980003,106.160004,101.012627,37680200,96.54,0.27,63.14,-0.86,2.19,-0.45,2.813,3.1,107.510002,1
2018-11-05,106.370003,107.739998,105.900002,107.510002,102.297165,27922100,96.28,-0.27,63.1,-0.06,2.2,0.46,2.764,-1.74,107.720001,1
2018-11-06,107.379997,108.839996,106.279999,107.720001,102.496986,24340200,96.32,0.04,62.21,-1.41,2.2,0,2.7395,-0.89,111.959999,1
2018-11-07,109.440002,112.239998,109.400002,111.959999,106.531395,37901700,96,-0.33,61.67,-0.87,2.2,0,2.761,0.78,111.75,0
2018-11-08,111.800003,112.209999,110.910004,111.75,106.331566,25644100,96.72,0.75,60.67,-1.62,2.2,0,2.7425,-0.67,109.57,0
2018-11-09,110.849998,111.449997,108.760002,109.57,104.257278,32039200,96.91,0.2,60.19,-0.79,2.19,-0.45,2.691,-1.88,106.870003,0
2018-11-12,109.419998,109.959999,106.099998,106.870003,101.688194,33621800,97.54,0.65,59.93,-0.43,2.19,0,2.6845,-0.24,106.940002,1
2018-11-13,107.550003,108.739998,106.639999,106.940002,101.754799,35374600,97.3,-0.25,55.69,-7.07,2.2,0.46,2.695,0.39,104.970001,0
2018-11-14,108.099998,108.260002,104.470001,104.970001,100.311806,39495100,96.8,-0.51,56.25,1.01,2.2,0,2.718,0.85,107.279999,1
2018-11-15,104.989998,107.800003,103.910004,107.279999,102.519295,38505200,96.93,0.13,56.46,0.37,2.2,0,2.754,1.32,108.290001,1
2018-11-16,107.080002,108.879997,106.800003,108.290001,103.484489,33502100,96.47,-0.47,56.46,0,2.2,0,2.8035,1.8,104.620003,0
2018-11-19,108.269997,108.559998,103.550003,104.620003,99.977341,44773900,96.19,-0.29,56.76,0.53,2.2,0,2.8035,0,101.709999,0
2018-11-20,101.800003,102.970001,99.349998,101.709999,97.196472,64052500,96.84,0.68,53.43,-5.87,2.2,0,2.7715,-1.14,103.110001,1
2018-11-21,103.599998,104.43,102.239998,103.110001,98.534348,28130600,96.71,-0.13,54.63,2.25,2.2,0,2.8005,1.05,103.07,0
2018-11-23,102.169998,103.809998,102,103.07,98.496132,13823100,96.92,0.22,50.42,-6.66,2.2,0,2.774,-0.86,106.470001,1
2018-11-26,104.790001,106.629997,104.580002,106.470001,101.745247,32336200,97.07,0.15,51.63,2.4,2.2,0,2.7635,-0.38,107.139999,1
2018-11-27,106.269997,107.330002,105.360001,107.139999,102.385498,29124500,97.37,0.31,51.56,-0.14,2.2,0,2.716,-1.72,111.120003,1
2018-11-28,107.889999,111.330002,107.860001,111.120003,106.188911,46788500,96.79,-0.6,50.29,-2.46,2.2,0,2.805,3.28,110.190002,0
2018-11-29,110.330002,111.120003,109.029999,110.190002,105.300163,28123200,96.78,-0.01,51.45,2.31,2.2,0,2.788,-0.61,110.889999,1
2018-11-30,110.699997,110.970001,109.360001,110.889999,105.969086,33665600,97.27,0.51,50.93,-1.01,2.2,0,2.7865,-0.05,112.089996,1
2018-12-03,113,113.419998,110.730003,112.089996,107.115852,34732800,97.04,-0.24,52.95,3.97,2.19,-0.45,2.8085,0.79,108.519997,0
2018-12-04,111.940002,112.639999,108.209999,108.519997,103.704247,45197000,96.97,-0.07,53.25,0.57,2.2,0.46,2.757,-1.83,109.190002,1
2018-12-06,105.82,109.239998,105,109.190002,104.344551,49107400,96.81,-0.27,51.49,-2.65,2.2,0,2.744,-1.12,104.82,0
2018-12-07,108.379997,109.449997,104.300003,104.82,100.168465,45044900,96.51,-0.31,52.61,2.18,2.19,-0.45,2.7595,0.56,107.589996,1
2018-12-10,104.800003,107.980003,103.889999,107.589996,102.815521,40801500,97.22,0.74,51,-3.06,2.2,0.46,2.72,-1.43,108.589996,1
2018-12-11,109.800003,110.949997,107.440002,108.589996,103.771172,42381900,97.39,0.17,51.65,1.27,2.19,-0.45,2.768,1.76,109.080002,1
2018-12-12,110.889999,111.269997,109.040001,109.080002,104.23941,36183000,97.04,-0.36,51.15,-0.97,2.19,0,2.7715,0.13,109.449997,1
2018-12-13,109.580002,110.870003,108.629997,109.449997,104.592995,31333400,97.06,0.02,52.58,2.8,2.19,0,2.7665,-0.18,106.029999,0
2018-12-14,108.25,109.260002,105.5,106.029999,101.32476,47043100,97.44,0.39,51.2,-2.62,2.19,0,2.7615,-0.18,102.889999,0
2018-12-17,105.410004,105.800003,101.709999,102.889999,98.324127,56957300,97.1,-0.35,49.88,-2.58,2.2,0.46,2.7545,-0.25,103.970001,1
2018-12-18,103.75,104.510002,102.519997,103.970001,99.356194,49319200,97.1,0,46.24,-7.3,2.2,0,2.665,-3.25,103.690002,0
2018-12-19,103.650002,106.879997,101.349998,103.690002,99.088615,68198200,97.03,-0.07,47.2,2.08,2.2,0,2.7195,2.05,101.510002,0
2018-12-20,103.050003,104.309998,98.779999,101.510002,97.005363,70334200,96.28,-0.77,45.88,-2.8,2.4,9.09,2.7005,-0.7,98.230003,0
2018-12-21,101.629997,103,97.459999,98.230003,93.870903,111242100,96.96,0.71,45.59,-0.63,2.4,0,2.6765,-0.89,94.129997,0
2018-12-24,97.68,97.970001,93.980003,94.129997,89.95285,43935200,96.55,-0.42,42.53,-6.71,2.4,0,2.666,-0.39,100.559998,1
2018-12-26,95.139999,100.690002,93.959999,100.559998,96.097496,51634800,97.05,0.52,46.22,7.09,2.4,0,2.7045,1.63,101.18,1
2018-12-27,99.300003,101.190002,96.400002,101.18,96.689987,49498500,96.48,-0.59,44.61,-3.48,2.4,0,2.671,-1.24,100.389999,0
2018-12-28,102.089996,102.410004,99.519997,100.389999,95.935066,38196300,96.4,-0.08,45.33,1.61,2.4,0,2.6815,0.39,101.57,1
2018-12-31,101.290001,102.400002,100.440002,101.57,97.062691,33173800,96.17,-0.24,45.41,0.18,2.4,0,2.631,-1.88,101.120003,0
2019-01-02,99.550003,101.75,98.940002,101.120003,96.63266,35329300,96.82,0.68,46.54,1.42,2.4,0,2.623,-1.09,97.400002,0
2019-01-03,100.099998,100.190002,97.199997,97.400002,93.077728,42579100,96.31,-0.53,47.09,1.18,2.4,0,2.568,-2.1,101.93,1
2019-01-04,99.720001,102.510002,98.93,101.93,97.406715,44060600,96.18,-0.13,47.96,1.85,2.4,0,2.6475,3.1,102.059998,1
2019-01-07,101.639999,103.269997,100.980003,102.059998,97.530945,35656100,95.67,-0.53,48.52,1.17,2.4,0,2.637,-0.4,102.800003,1
2019-01-08,103.040001,103.970001,101.709999,102.800003,98.238106,31514400,95.9,0.24,49.78,2.6,2.4,0,2.656,0.72,104.269997,1
2019-01-09,103.860001,104.879997,103.239998,104.269997,99.642891,32280800,95.22,-0.71,52.36,5.18,2.4,0,2.657,0.04,103.599998,0
2019-01-10,103.220001,103.75,102.379997,103.599998,99.002594,30067600,95.54,0.34,52.59,0.44,2.4,0,2.6375,-0.73,102.800003,0
2019-01-11,103.190002,103.440002,101.639999,102.800003,98.238106,28314200,95.67,0.14,51.59,-1.9,2.4,0,2.662,0.93,102.050003,0
2019-01-14,101.900002,102.870003,101.260002,102.050003,97.521393,28437100,95.61,-0.06,50.51,-2.09,2.4,0,2.635,-1.01,105.010002,1
2019-01-15,102.510002,105.050003,101.879997,105.010002,100.350052,31587600,96.04,0.45,52.11,3.17,2.4,0,2.6345,-0.02,105.379997,1
2019-01-16,105.260002,106.260002,104.959999,105.379997,100.703621,29853900,96.06,0.02,52.31,0.38,2.4,0,2.6735,1.48,106.120003,1
2019-01-17,105,106.629997,104.760002,106.120003,101.410789,28393000,96.06,0,52.07,-0.46,2.4,0,2.68,0.24,107.709999,1
2019-01-18,107.459999,107.900002,105.910004,107.709999,102.930206,37427600,96.34,0.29,53.8,3.32,2.4,0,2.719,1.46,105.68,0
2019-01-22,106.75,107.099998,104.860001,105.68,100.990311,32371300,96.3,-0.04,52.57,-3.08,2.4,0,2.6595,-0.84,106.709999,1
2019-01-23,106.120003,107.040001,105.339996,106.709999,101.974594,25874300,96.12,-0.19,52.62,0.1,2.4,0,2.6545,-0.19,106.199997,0
2019-01-24,106.860001,107,105.339996,106.199997,101.487221,23164800,96.6,0.5,53.13,0.97,2.4,0,2.6445,-0.38,107.169998,1
2019-01-25,107.239998,107.879997,106.199997,107.169998,102.414169,31225600,95.79,-0.84,53.69,1.05,2.4,0,2.729,3.2,105.080002,0
2019-01-28,106.260002,106.480003,104.660004,105.080002,100.416946,29476700,95.75,-0.04,51.99,-3.17,2.4,0,2.68,-1.8,102.940002,0
2019-01-29,104.879997,104.970001,102.169998,102.940002,98.37191,31490500,95.82,0.07,53.31,2.54,2.4,0,2.725,1.68,106.379997,1
2019-01-30,104.620003,106.379997,104.330002,106.379997,101.659241,49471900,95.34,-0.5,54.23,1.73,2.4,0,2.772,1.72,104.43,0
2019-01-31,103.800003,105.220001,103.18,104.43,99.795753,55636400,95.58,0.25,53.79,-0.81,2.4,0,2.789,0.61,102.779999,0
2019-02-01,103.779999,104.099998,102.349998,102.779999,98.218979,35535700,95.58,0,55.26,2.73,2.4,0,2.7775,-0.41,105.739998,1
2019-02-04,102.870003,105.800003,102.769997,105.739998,101.047638,31315100,95.85,0.28,54.56,-1.27,2.4,0,2.7975,0.72,107.220001,1
2019-02-05,106.059998,107.269997,105.959999,107.220001,102.46196,27325400,96.07,0.23,53.66,-1.65,2.4,0,2.8205,0.82,106.029999,0
2019-02-06,107,107,105.529999,106.029999,101.32476,20609800,96.39,0.33,54.01,0.65,2.4,0,2.84,0.69,105.269997,0
2019-02-07,105.190002,105.589996,104.290001,105.269997,100.59848,29760700,96.51,0.12,52.64,-2.54,2.4,0,2.832,-0.28,105.669998,1
2019-02-08,104.389999,105.779999,104.260002,105.669998,100.980736,21461100,96.64,0.13,52.72,0.15,2.4,0,2.814,-0.64,105.25,0
2019-02-11,106.199997,106.580002,104.970001,105.25,100.579384,18914100,97.06,0.43,52.41,-0.59,2.4,0,2.793,-0.75,106.889999,1
2019-02-12,106.139999,107.139999,105.480003,106.889999,102.146591,25056600,96.71,-0.36,53.1,1.32,2.4,0,2.775,-0.64,106.809998,0
2019-02-13,107.5,107.779999,106.709999,106.809998,102.07016,18394900,97.13,0.43,53.9,1.51,2.4,0,2.776,0.04,106.900002,1
2019-02-14,106.309998,107.290001,105.660004,106.900002,102.156166,21784700,96.98,-0.15,54.41,0.95,2.4,0,2.7785,0.09,108.220001,1
2019-02-15,107.910004,108.300003,107.360001,108.220001,103.417587,26606900,96.9,-0.08,55.59,2.17,2.4,0,2.8025,0.86,108.169998,0
2019-02-19,107.790001,108.660004,107.779999,108.169998,103.36982,18038500,96.52,-0.39,56.09,-0.32,2.4,0,2.8775,1.39,107.150002,0
2019-02-20,107.860001,107.940002,106.290001,107.150002,102.832367,21607700,96.45,-0.07,56.92,1.48,2.4,0,2.92,1.48,109.410004,1
2019-02-21,106.900002,109.480003,106.870003,109.410004,105.001305,29063200,96.61,0.17,56.96,0.07,2.4,0,2.8975,-0.77,110.970001,1
2019-02-22,110.050003,111.199997,109.82,110.970001,106.498451,27763200,96.51,-0.1,57.26,0.53,2.4,0,2.949,1.78,111.589996,1
2019-02-25,111.760002,112.18,111.260002,111.589996,107.093445,23750600,96.41,-0.1,55.48,-3.11,2.4,0,2.947,-0.07,112.360001,1
2019-02-26,111.260002,113.239998,111.169998,112.360001,107.832428,21536700,96,-0.43,55.5,0.04,2.4,0,2.948,0.03,112.169998,0
2019-02-27,111.690002,112.360001,110.879997,112.169998,107.650085,21487100,96.15,0.16,56.94,2.59,2.4,0,2.9625,0.49,112.029999,0
2019-02-28,112.040001,112.879997,111.730003,112.029999,107.515724,29083900,96.16,0.01,57.22,0.49,2.4,0,2.948,-0.49,112.529999,1
2019-03-01,112.889999,113.019997,111.669998,112.529999,107.995575,23501200,96.53,0.38,55.8,-2.48,2.4,0,2.932,-0.54,112.260002,0
2019-03-04,113.019997,113.25,110.800003,112.260002,107.736458,26608000,96.68,0.16,56.59,1.42,2.4,0,2.909,-0.78,111.699997,0
2019-03-05,112.25,112.389999,111.230003,111.699997,107.19902,19538300,96.87,0.2,56.56,-0.05,2.4,0,2.9335,0.84,111.75,1
2019-03-06,111.870003,112.660004,111.43,111.75,107.247009,17687000,96.87,0,56.22,-0.6,2.4,0,2.9185,-0.51,110.389999,0
2019-03-07,111.400002,111.550003,109.870003,110.389999,105.941803,25339000,97.67,0.83,56.66,0.78,2.4,0,2.9105,-0.27,110.510002,1
2019-03-08,109.160004,110.709999,108.800003,110.510002,106.056984,22818400,97.31,-0.37,56.07,-1.04,2.4,0,2.8935,-0.58,112.830002,1
2019-03-11,110.989998,112.949997,110.980003,112.830002,108.283485,26491600,97.22,-0.09,56.79,1.28,2.4,0,2.901,0.26,113.620003,1
2019-03-12,112.82,113.989998,112.650002,113.620003,109.041656,26132700,96.94,-0.29,56.87,0.14,2.4,0,2.9285,0.95,114.5,1
2019-03-13,114.129997,115,113.779999,114.5,109.886192,35513800,96.55,-0.4,58.26,2.44,2.4,0,2.9355,0.24,114.589996,1
2019-03-14,114.540001,115.199997,114.330002,114.589996,109.972565,30763400,96.78,0.24,58.61,0.6,2.4,0,2.8915,-1.5,115.910004,1
2019-03-15,115.339996,117.25,114.589996,115.910004,111.239395,54681100,96.59,-0.2,58.52,-0.15,2.4,0,2.906,0.5,117.57,1
2019-03-18,116.169998,117.610001,116.050003,117.57,112.832489,31207600,96.52,-0.07,59.09,0.97,2.4,0,2.909,0.1,117.650002,1
2019-03-19,118.089996,118.440002,116.989998,117.650002,112.909279,37588700,96.38,-0.15,59.03,-0.1,2.4,0,2.923,0.48,117.519997,0
2019-03-20,117.389999,118.75,116.709999,117.519997,112.7845,28113300,95.76,-0.64,59.83,1.36,2.41,0.42,2.921,-0.07,120.220001,1
2019-03-21,117.139999,120.82,117.089996,120.220001,115.37571,29854400,96.5,0.77,59.98,0.25,2.41,0,2.906,-0.51,117.050003,0
2019-03-22,119.5,119.589996,117.040001,117.050003,112.33345,33624500,96.65,0.16,59.04,-1.57,2.41,0,2.8425,-2.19,117.660004,1
2019-03-25,116.559998,118.010002,116.32,117.660004,112.918869,27067100,96.57,-0.08,58.82,-0.37,2.4,-0.41,2.8565,0.49,117.910004,1
2019-03-26,118.620003,118.709999,116.849998,117.910004,113.158806,26097700,96.74,0.18,59.94,1.9,2.4,0,2.854,-0.09,116.769997,0
2019-03-27,117.879997,118.209999,115.519997,116.769997,112.064728,22733400,96.77,0.03,59.41,-0.88,2.41,0.42,2.863,0.32,116.93,1
2019-03-28,117.440002,117.580002,116.129997,116.93,112.218277,18334800,97.2,0.44,59.3,-0.19,2.41,0,2.877,0.49,117.940002,1
2019-03-29,118.07,118.32,116.959999,117.940002,113.187599,25399800,97.28,0.08,60.14,1.42,2.43,0.83,2.9395,2.17,119.019997,1
2019-04-01,118.949997,119.110001,118.099998,119.019997,114.22406,22789100,97.23,-0.05,61.59,2.41,2.41,-0.82,2.9285,-0.37,119.190002,1
2019-04-02,119.059998,119.480003,118.519997,119.190002,114.387207,18142300,97.36,0.13,62.58,1.61,2.41,0,2.9105,-0.61,119.970001,1
2019-04-03,119.860001,120.43,119.150002,119.970001,115.135773,22860700,97.09,-0.28,62.46,-0.19,2.41,0,2.9525,1.44,119.360001,0
2019-04-04,120.099998,120.230003,118.379997,119.360001,114.550369,20112800,97.31,0.23,62.1,-0.58,2.41,0,2.915,-1.27,119.889999,1
2019-04-05,119.389999,120.230003,119.370003,119.889999,115.059006,15826200,97.39,0.08,63.08,1.58,2.41,0,2.9,-0.51,119.93,1
2019-04-08,119.809998,120.019997,118.639999,119.93,115.097382,15116200,97.05,-0.35,64.4,2.09,2.41,0,2.937,1.28,119.279999,0
2019-04-09,118.629997,119.540001,118.580002,119.279999,114.473587,17612000,97.01,-0.04,63.98,-0.65,2.41,0,2.9385,0.05,120.190002,1
2019-04-10,119.760002,120.349998,119.540001,120.190002,115.346939,16477200,96.95,-0.06,64.61,0.98,2.41,0,2.9305,-0.27,120.330002,1
2019-04-11,120.540001,120.849998,119.919998,120.330002,115.481277,14209100,97.18,0.24,63.58,-1.59,2.41,0,2.892,-1.31,120.949997,1
2019-04-12,120.639999,120.980003,120.370003,120.949997,116.076279,19745100,96.97,-0.22,63.89,0.49,2.41,0,2.9495,1.99,121.050003,1
2019-04-15,120.940002,121.580002,120.57,121.050003,116.172272,15792600,96.94,-0.03,63.4,-0.77,2.41,0,2.9385,-0.37,120.769997,0
2019-04-16,121.639999,121.650002,120.099998,120.769997,115.903542,14071800,97.04,0.1,64.05,1.03,2.41,0,2.9345,-0.14,121.769997,1
2019-04-17,121.239998,121.849998,120.540001,121.769997,116.863251,19300900,97.01,-0.03,63.76,-0.45,2.42,0.41,2.97,1.21,123.370003,1
2019-04-18,122.190002,123.519997,121.300003,123.370003,118.398788,27991000,97.47,0.47,64,0.38,2.43,0.41,2.923,-1.58,123.760002,1
2019-04-22,122.620003,124,122.57,123.760002,118.773071,15648700,97.29,-0.09,65.7,2.66,2.44,0,2.905,-0.45,125.440002,1
2019-04-23,124.099998,125.580002,123.830002,125.440002,120.385384,24025500,97.64,0.36,66.3,0.91,2.44,0,2.898,-0.24,125.010002,0
2019-04-24,125.790001,125.849998,124.519997,125.010002,119.972702,31257000,98.17,0.54,65.89,-0.62,2.44,0,2.9135,0.53,129.149994,1
2019-04-25,130.059998,131.369995,128.830002,129.149994,123.945839,38033900,98.2,0.03,65.21,-1.03,2.44,0,2.865,-1.66,129.889999,1
2019-04-26,129.699997,130.520004,129.020004,129.889999,124.656067,23654900,98.01,-0.19,63.3,-2.93,2.44,0,2.8915,0.92,129.770004,0
2019-04-29,129.899994,130.179993,129.350006,129.770004,124.540924,16324200,97.86,-0.15,63.5,0.32,2.45,0.41,2.897,0.19,130.600006,1
2019-04-30,129.809998,130.699997,129.389999,130.600006,125.337456,24166500,97.48,-0.39,63.91,0.65,2.45,0,2.904,0.24,127.879997,0
2019-05-01,130.529999,130.649994,127.699997,127.879997,122.727043,26821700,97.69,0.22,63.6,-0.49,2.45,0,2.8015,-3.53,126.209999,0
2019-05-02,127.980003,128,125.519997,126.209999,121.124344,27350200,97.83,0.14,61.81,-2.81,2.41,-1.63,2.7795,-0.79,128.899994,1
2019-05-03,127.360001,129.429993,127.25,128.899994,123.70594,24911100,97.52,-0.32,61.94,0.21,2.4,-0.41,2.819,1.42,128.149994,0
2019-05-06,126.389999,128.559998,126.110001,128.149994,122.986168,24239800,97.52,0,62.25,0.5,2.4,0,2.8295,0.37,125.519997,0
2019-05-07,126.459999,127.18,124.220001,125.519997,120.462151,36017700,97.63,0.11,61.4,-1.37,2.4,0,2.7855,-1.56,125.510002,0
2019-05-08,125.440002,126.370003,124.75,125.510002,120.452553,28419000,97.62,-0.01,62.12,1.17,2.39,-0.42,2.7745,-0.39,125.5,0
2019-05-09,124.290001,125.790001,123.57,125.5,120.442963,27235800,97.37,-0.26,61.7,-0.68,2.38,-0.42,2.7715,-0.11,127.129997,1
2019-05-10,124.910004,127.93,123.82,127.129997,122.007271,30915100,97.33,-0.04,61.66,-0.06,2.38,0,2.7745,0.11,123.349998,0
2019-05-13,124.110001,125.550003,123.040001,123.349998,118.379585,33944900,97.32,-0.01,61.04,-1.01,2.38,0,2.719,-2,124.730003,1
2019-05-14,123.870003,125.879997,123.699997,124.730003,119.704002,25266300,97.53,0.22,61.78,1.21,2.38,0,2.725,0.22,126.019997,1
2019-05-15,124.260002,126.709999,123.699997,126.019997,121.389679,24722700,97.57,0.04,62.02,0.39,2.4,0.84,2.743,0.66,128.929993,1
2019-05-16,126.75,129.380005,126.459999,128.929993,124.192734,30112200,97.86,0.3,62.87,1.37,2.39,-0.42,2.748,0.18,128.070007,0
2019-05-17,128.309998,130.460007,127.919998,128.070007,123.364357,25770500,98,0.14,62.76,-0.17,2.39,0,2.7385,-0.35,126.220001,0
2019-05-20,126.519997,127.589996,125.760002,126.220001,121.582336,23706900,97.93,-0.07,63.1,0.54,2.39,0,2.726,-0.46,126.900002,1
2019-05-21,127.43,127.529999,126.580002,126.900002,122.23735,15293300,98.06,0.13,62.99,-0.17,2.39,0,2.715,-0.4,127.669998,1
2019-05-22,126.620003,128.240005,126.519997,127.669998,122.979057,15396500,98.04,-0.02,61.42,-2.49,2.38,-0.42,2.678,-1.36,126.18,0
2019-05-23,126.199997,126.290001,124.739998,126.18,121.543793,23603800,97.86,-0.18,57.91,-5.71,2.38,0,2.6805,0.09,126.239998,1
2019-05-24,126.910004,127.419998,125.970001,126.239998,121.601585,14123400,97.61,-0.26,58.63,1.24,2.38,0,2.6995,0.71,126.160004,0
2019-05-28,126.980003,128,126.050003,126.160004,121.524551,23128400,97.95,0.35,59.14,-0.03,2.39,0.42,2.696,-0.63,124.940002,0
2019-05-29,125.379997,125.389999,124.040001,124.940002,120.349358,22763100,98.14,0.19,58.81,-0.56,2.39,0,2.664,-1.19,125.730003,1
2019-05-30,125.260002,125.760002,124.779999,125.730003,121.110329,16829600,98.14,0,56.59,-3.77,2.39,0,2.6565,-0.28,123.68,0
2019-05-31,124.230003,124.620003,123.32,123.68,119.135651,26646800,97.75,-0.4,53.5,-5.46,2.4,0.42,2.6405,-0.6,119.839996,0
2019-06-03,123.849998,124.370003,119.010002,119.839996,115.436745,37983600,97.14,-0.62,53.25,-0.47,2.38,-0.83,2.651,0.4,123.160004,1
2019-06-04,121.279999,123.279999,120.650002,123.160004,118.634773,29382600,97.07,-0.07,53.48,0.43,2.38,0,2.67,0.72,125.830002,1
2019-06-05,124.949997,125.870003,124.209999,125.830002,121.206665,24926100,97.32,0.26,51.68,-3.37,2.38,0,2.6245,-1.7,127.82,1
2019-06-06,126.440002,127.970001,125.599998,127.82,123.123543,21459000,97.04,-0.29,52.59,1.76,2.37,-0.42,2.6515,1.03,131.399994,1
2019-06-07,129.190002,132.25,128.259995,131.399994,126.571999,33885600,96.54,-0.52,53.99,2.66,2.37,0,2.6295,-0.83,132.600006,1
2019-06-10,132.399994,134.080002,132,132.600006,127.727913,26477100,96.76,0.23,53.26,-1.35,2.37,0,2.6625,1.25,132.100006,0
2019-06-11,133.880005,134.240005,131.279999,132.100006,127.2463,23913700,96.69,-0.07,53.27,0.02,2.37,0,2.673,0.39,131.490005,0
2019-06-12,131.399994,131.970001,130.710007,131.490005,126.658691,17092500,97,0.32,51.14,-4,2.37,0,2.655,-0.67,132.320007,1
2019-06-13,131.979996,133,131.559998,132.320007,127.458191,17200800,97.01,0.01,52.28,2.23,2.37,0,2.658,0.11,132.449997,1
2019-06-14,132.259995,133.789993,131.639999,132.449997,127.58342,17821700,97.57,0.58,52.51,0.44,2.36,-0.42,2.631,-1.02,132.850006,1
2019-06-17,132.630005,133.729996,132.529999,132.850006,127.968727,14517800,97.56,-0.01,51.93,-1.1,2.38,0.85,2.6455,0.55,135.160004,1
2019-06-18,134.190002,135.240005,133.570007,135.160004,130.193832,25934500,97.64,0.08,53.9,3.79,2.37,-0.42,2.7025,2.15,135.690002,1
2019-06-19,135,135.929993,133.809998,135.690002,130.704422,23744400,97.12,-0.53,53.76,-0.26,2.37,0,2.6805,-0.81,136.949997,1
2019-06-20,137.449997,137.660004,135.720001,136.949997,131.918076,33042600,96.63,-0.5,56.65,5.38,2.37,0,2.7125,1.19,136.970001,1
2019-06-21,136.580002,137.729996,136.460007,136.970001,131.937363,36727900,96.22,-0.42,57.43,1.38,2.38,0.42,2.7055,-0.26,137.779999,1
2019-06-24,137,138.399994,137,137.779999,132.71756,20628800,95.98,-0.25,57.9,0.82,2.38,0,2.7065,0.04,133.429993,0
