date,Open,High,Low,Close,Adj Close,Volume,DollarPrice,DollarChangeRate,OilPrice,OilChangeRate,Interest,InterestRateChange,copper,copperChangeRate,nextdayprice,result
2018-09-27,55.955002,56.610001,55.884998,56.237499,54.007881,120724800,94.89,0.74,72.12,0.77,2.18,12.95,2.783,-1.26,56.435001,1
2018-09-28,56.197498,56.459999,56.005001,56.435001,54.197548,91717600,95.13,0.25,73.25,1.57,2.18,0,2.805,0.79,56.814999,1
2018-10-01,56.987499,57.355,56.587502,56.814999,54.562481,94403200,95.3,0.18,75.3,2.8,2.18,0,2.7875,-0.62,57.32,1
2018-10-02,56.8125,57.5,56.657501,57.32,55.04747,99152800,95.51,0.22,75.23,-0.09,2.18,0,2.8065,0.68,58.017502,1
2018-10-03,57.512501,58.3675,57.445,58.017502,55.717312,114619200,95.76,0.26,76.41,1.57,2.18,0,2.834,0.98,56.997501,0
2018-10-04,57.695,58.087502,56.682499,56.997501,54.737747,128168000,95.75,-0.01,74.33,-2.72,2.18,0,2.7775,-1.99,56.072498,0
2018-10-05,56.990002,57.102501,55.145,56.072498,53.849419,134322000,95.62,-0.14,74.34,0.01,2.18,0,2.763,-0.52,55.942501,0
2018-10-08,55.552502,56.200001,55.049999,55.942501,53.724571,118655600,95.76,0.15,74.29,-0.07,2.18,0,2.767,0.14,56.717499,1
2018-10-09,55.91,56.817501,55.5625,56.717499,54.468838,107564000,95.67,-0.09,74.96,0.9,2.18,0,2.8065,1.43,54.09,0
2018-10-10,56.365002,56.587502,54.012501,54.09,51.945515,167962400,95.51,-0.17,73.17,-2.39,2.18,0,2.7805,-0.93,53.612499,0
2018-10-11,53.630001,54.875,53.080002,53.612499,51.486942,212497600,95.02,-0.51,70.97,-3.01,2.18,0,2.803,0.81,55.5275,1
2018-10-12,55.105,55.720001,54.209999,55.5275,53.326031,161351600,95.22,0.21,71.34,0.52,2.18,0,2.8005,-0.09,54.34,0
2018-10-15,55.290001,55.4575,54.317501,54.34,52.185612,123164000,95.06,-0.17,71.78,0.62,2.18,0,2.7885,-0.43,55.537498,1
2018-10-16,54.732498,55.747501,54.189999,55.537498,53.335629,116736000,95.05,-0.01,71.92,0.2,2.18,0,2.7795,-0.32,55.297501,0
2018-10-17,55.575001,55.66,54.834999,55.297501,53.105145,91541600,95.58,0.56,69.75,-3.02,2.19,0.46,2.778,-0.05,54.005001,0
2018-10-18,54.465,54.935001,53.25,54.005001,51.863899,130325200,95.9,0.33,68.65,-1.58,2.19,0,2.7465,-1.13,54.827499,1
2018-10-19,54.514999,55.314999,54.357498,54.827499,52.653778,132314800,95.71,-0.2,69.12,0.68,2.19,0,2.778,1.15,55.162498,1
2018-10-22,54.947498,55.84,54.735001,55.162498,52.975494,115168400,96.01,0.31,69.17,0.07,2.19,0,2.7855,0.27,55.682499,1
2018-10-23,53.9575,55.8125,53.674999,55.682499,53.47488,155071200,95.96,-0.05,66.43,-3.96,2.2,0.46,2.758,-0.99,53.772499,0
2018-10-24,55.650002,56.057499,53.634998,53.772499,51.640606,163702000,96.43,0.49,66.82,0.59,2.2,0,2.7575,-0.02,54.950001,1
2018-10-25,54.427502,55.345001,54.1875,54.950001,52.771431,119423200,96.68,0.26,67.33,0.76,2.2,0,2.7545,-0.11,54.075001,0
2018-10-26,53.974998,55.047501,53.1675,54.075001,51.931114,189033600,96.36,-0.33,67.59,0.39,2.2,0,2.741,-0.49,53.060001,0
2018-10-29,54.797501,54.922501,51.522499,53.060001,50.956356,183742000,96.58,0.23,67.04,-0.81,2.2,0,2.7405,-0.02,53.325001,1
2018-10-30,52.787498,53.794998,52.317501,53.325001,51.210857,146640000,97.01,0.45,66.18,-1.28,2.2,0,2.6725,-2.48,54.715,1
2018-10-31,54.220001,55.112499,54.154999,54.715,52.545742,153435600,97.13,0.12,65.31,-1.31,2.2,0,2.667,-0.21,55.555,1
2018-11-01,54.762501,55.59,54.202499,55.555,53.35244,233292800,96.28,-0.88,63.69,-2.48,2.2,0,2.7285,2.31,51.869999,0
2018-11-02,52.387501,53.412498,51.357498,51.869999,49.813538,365314800,96.54,0.27,63.14,-0.86,2.19,-0.45,2.813,3.1,50.397499,0
2018-11-05,51.075001,51.0975,49.5425,50.397499,48.39941,264654800,96.28,-0.27,63.1,-0.06,2.2,0.46,2.764,-1.74,50.942501,1
2018-11-06,50.48,51.18,50.422501,50.942501,48.92281,127531600,96.32,0.04,62.21,-1.41,2.2,0,2.7395,-0.89,52.487499,1
2018-11-07,51.4925,52.514999,51.032501,52.487499,50.406548,133697600,96,-0.33,61.67,-0.87,2.2,0,2.761,0.78,52.122501,0
2018-11-08,52.494999,52.529999,51.6875,52.122501,50.230679,101450400,96.72,0.75,60.67,-1.62,2.2,0,2.7425,-0.67,51.1175,0
2018-11-09,51.387501,51.502499,50.5625,51.1175,49.262154,137463200,96.91,0.2,60.19,-0.79,2.19,-0.45,2.691,-1.88,48.5425,0
2018-11-12,49.75,49.962502,48.447498,48.5425,46.780621,204542000,97.54,0.65,59.93,-0.43,2.19,0,2.6845,-0.24,48.057499,0
2018-11-13,47.907501,49.294998,47.862499,48.057499,46.313225,187531600,97.3,-0.25,55.69,-7.07,2.2,0.46,2.695,0.39,46.700001,0
2018-11-14,48.474998,48.619999,46.482498,46.700001,45.004997,243204000,96.8,-0.51,56.25,1.01,2.2,0,2.718,0.85,47.852501,1
2018-11-15,47.0975,47.9925,46.724998,47.852501,46.115669,185915200,96.93,0.13,56.46,0.37,2.2,0,2.754,1.32,48.3825,1
2018-11-16,47.625,48.7425,47.365002,48.3825,46.626419,147713200,96.47,-0.47,56.46,0,2.2,0,2.8035,1.8,46.465,0
2018-11-19,47.5,47.674999,46.247501,46.465,44.778522,167701200,96.19,-0.29,56.76,0.53,2.2,0,2.8035,0,44.244999,0
2018-11-20,44.592499,45.3675,43.877499,44.244999,42.639099,271300800,96.84,0.68,53.43,-5.87,2.2,0,2.7715,-1.14,44.195,0
2018-11-21,44.932499,45.067501,44.137501,44.195,42.590919,124496800,96.71,-0.13,54.63,2.25,2.2,0,2.8005,1.05,43.072498,0
2018-11-23,43.735001,44.150002,43.025002,43.072498,41.509151,94496000,96.92,0.22,50.42,-6.66,2.2,0,2.774,-0.86,43.654999,1
2018-11-26,43.560001,43.737499,42.564999,43.654999,42.070511,179994000,97.07,0.15,51.63,2.4,2.2,0,2.7635,-0.38,43.560001,0
2018-11-27,42.877499,43.692501,42.720001,43.560001,41.97897,165549600,97.37,0.31,51.56,-0.14,2.2,0,2.716,-1.72,45.235001,1
2018-11-28,44.182499,45.322498,43.732498,45.235001,43.59317,184250000,96.79,-0.6,50.29,-2.46,2.2,0,2.805,3.28,44.887501,0
2018-11-29,45.665001,45.700001,44.424999,44.887501,43.258282,167080000,96.78,-0.01,51.45,2.31,2.2,0,2.788,-0.61,44.645,0
2018-11-30,45.072498,45.0825,44.2575,44.645,43.024578,158126000,97.27,0.51,50.93,-1.01,2.2,0,2.7865,-0.05,46.205002,1
2018-12-03,46.115002,46.235001,45.302502,46.205002,44.527958,163210000,97.04,-0.24,52.95,3.97,2.19,-0.45,2.8085,0.79,44.172501,0
2018-12-04,45.237499,45.5975,44.067501,44.172501,42.569237,165377200,96.97,-0.07,53.25,0.57,2.2,0.46,2.757,-1.83,43.68,0
2018-12-06,42.939999,43.695,42.605,43.68,42.094604,172393600,96.81,-0.27,51.49,-2.65,2.2,0,2.744,-1.12,42.122501,0
2018-12-07,43.372501,43.622501,42.075001,42.122501,40.593636,169126400,96.51,-0.31,52.61,2.18,2.19,-0.45,2.7595,0.56,42.400002,1
2018-12-10,41.25,42.522499,40.8325,42.400002,40.861057,248104000,97.22,0.74,51,-3.06,2.2,0.46,2.72,-1.43,42.157501,0
2018-12-11,42.915001,42.947498,41.75,42.157501,40.627369,189126800,97.39,0.17,51.65,1.27,2.19,-0.45,2.768,1.76,42.275002,1
2018-12-12,42.599998,42.98,42.255001,42.275002,40.740612,142510800,97.04,-0.36,51.15,-0.97,2.19,0,2.7715,0.13,42.737499,1
2018-12-13,42.622501,43.142502,42.387501,42.737499,41.186314,127594400,97.06,0.02,52.58,2.8,2.19,0,2.7665,-0.18,41.369999,0
2018-12-14,42.25,42.27,41.32,41.369999,39.868446,162814800,97.44,0.39,51.2,-2.62,2.19,0,2.7615,-0.18,40.985001,0
2018-12-17,41.362499,42.087502,40.682499,40.985001,39.497417,177151600,97.1,-0.35,49.88,-2.58,2.2,0.46,2.7545,-0.25,41.517502,1
2018-12-18,41.345001,41.8825,41.0975,41.517502,40.010601,135366000,97.1,0,46.24,-7.3,2.2,0,2.665,-3.25,40.2225,0
2018-12-19,41.5,41.862499,39.772499,40.2225,38.7626,196189200,97.03,-0.07,47.2,2.08,2.2,0,2.7195,2.05,39.2075,0
2018-12-20,40.099998,40.5275,38.825001,39.2075,37.784435,259092000,96.28,-0.77,45.88,-2.8,2.4,9.09,2.7005,-0.7,37.682499,0
2018-12-21,39.215,39.540001,37.407501,37.682499,36.314785,382978400,96.96,0.71,45.59,-0.63,2.4,0,2.6765,-0.89,36.7075,0
2018-12-24,37.037498,37.887501,36.647499,36.7075,35.375179,148676800,96.55,-0.42,42.53,-6.71,2.4,0,2.666,-0.39,39.2925,1
2018-12-26,37.075001,39.307499,36.68,39.2925,37.866348,234330000,97.05,0.52,46.22,7.09,2.4,0,2.7045,1.63,39.037498,0
2018-12-27,38.959999,39.192501,37.517502,39.037498,37.620605,212468400,96.48,-0.59,44.61,-3.48,2.4,0,2.671,-1.24,39.057499,1
2018-12-28,39.375,39.630001,38.637501,39.057499,37.639885,169165600,96.4,-0.08,45.33,1.61,2.4,0,2.6815,0.39,39.435001,1
2018-12-31,39.6325,39.84,39.119999,39.435001,38.003689,140014000,96.17,-0.24,45.41,0.18,2.4,0,2.631,-1.88,39.48,1
2019-01-02,38.7225,39.712502,38.557499,39.48,38.047054,148158800,96.82,0.68,46.54,1.42,2.4,0,2.623,-1.09,35.547501,0
2019-01-03,35.994999,36.43,35.5,35.547501,34.257278,365248800,96.31,-0.53,47.09,1.18,2.4,0,2.568,-2.1,37.064999,1
2019-01-04,36.1325,37.137501,35.950001,37.064999,35.7197,234428400,96.18,-0.13,47.96,1.85,2.4,0,2.6475,3.1,36.982498,0
2019-01-07,37.174999,37.2075,36.474998,36.982498,35.640198,219111200,95.67,-0.53,48.52,1.17,2.4,0,2.637,-0.4,37.6875,1
2019-01-08,37.389999,37.955002,37.130001,37.6875,36.319611,164101200,95.9,0.24,49.78,2.6,2.4,0,2.656,0.72,38.327499,1
2019-01-09,37.822498,38.6325,37.407501,38.327499,36.936375,180396400,95.22,-0.71,52.36,5.18,2.4,0,2.657,0.04,38.450001,1
2019-01-10,38.125,38.4925,37.715,38.450001,37.054432,143122800,95.54,0.34,52.59,0.44,2.4,0,2.6375,-0.73,38.072498,0
2019-01-11,38.220001,38.424999,37.877499,38.072498,36.690636,108092800,95.67,0.14,51.59,-1.9,2.4,0,2.662,0.93,37.5,0
2019-01-14,37.712502,37.817501,37.305,37.5,36.13892,129756800,95.61,-0.06,50.51,-2.09,2.4,0,2.635,-1.01,38.267502,1
2019-01-15,37.567501,38.3475,37.512501,38.267502,36.878551,114843600,96.04,0.45,52.11,3.17,2.4,0,2.6345,-0.02,38.735001,1
2019-01-16,38.27,38.970001,38.25,38.735001,37.329086,122278800,96.06,0.02,52.31,0.38,2.4,0,2.6735,1.48,38.965,1
2019-01-17,38.549999,39.415001,38.314999,38.965,37.550743,119284800,96.06,0,52.07,-0.46,2.4,0,2.68,0.24,39.205002,1
2019-01-18,39.375,39.470001,38.994999,39.205002,37.782017,135004000,96.34,0.29,53.8,3.32,2.4,0,2.719,1.46,38.325001,0
2019-01-22,39.102501,39.182499,38.154999,38.325001,36.933968,121576000,96.3,-0.04,52.57,-3.08,2.4,0,2.6595,-0.84,38.48,1
2019-01-23,38.537498,38.785,37.924999,38.48,37.083344,92522400,96.12,-0.19,52.62,0.1,2.4,0,2.6545,-0.19,38.174999,0
2019-01-24,38.5275,38.619999,37.935001,38.174999,36.789413,101766000,96.6,0.5,53.13,0.97,2.4,0,2.6445,-0.38,39.439999,1
2019-01-25,38.869999,39.532501,38.580002,39.439999,38.008503,134142000,95.79,-0.84,53.69,1.05,2.4,0,2.729,3.2,39.075001,0
2019-01-28,38.947498,39.0825,38.415001,39.075001,37.656742,104768400,95.75,-0.04,51.99,-3.17,2.4,0,2.68,-1.8,38.669998,0
2019-01-29,39.0625,39.532501,38.5275,38.669998,37.266449,166348800,95.82,0.07,53.31,2.54,2.4,0,2.725,1.68,41.3125,1
2019-01-30,40.8125,41.537498,40.057499,41.3125,39.813034,244439200,95.34,-0.5,54.23,1.73,2.4,0,2.772,1.72,41.610001,1
2019-01-31,41.5275,42.25,41.139999,41.610001,40.099739,162958400,95.58,0.25,53.79,-0.81,2.4,0,2.789,0.61,41.630001,1
2019-02-01,41.740002,42.244999,41.482498,41.630001,40.119015,130672400,95.58,0,55.26,2.73,2.4,0,2.7775,-0.41,42.8125,1
2019-02-04,41.852501,42.915001,41.82,42.8125,41.258595,125982000,95.85,0.28,54.56,-1.27,2.4,0,2.7975,0.72,43.544998,1
2019-02-05,43.215,43.77,43.087502,43.544998,41.964493,144406400,96.07,0.23,53.66,-1.65,2.4,0,2.8205,0.82,43.560001,1
2019-02-06,43.662498,43.892502,43.212502,43.560001,41.97897,112958400,96.39,0.33,54.01,0.65,2.4,0,2.84,0.69,42.735001,0
2019-02-07,43.099998,43.485001,42.584999,42.735001,41.183907,126966800,96.51,0.12,52.64,-2.54,2.4,0,2.832,-0.28,42.602501,0
2019-02-08,42.247501,42.665001,42.105,42.602501,41.232296,95280000,96.64,0.13,52.72,0.15,2.4,0,2.814,-0.64,42.357498,0
2019-02-11,42.762501,42.802502,42.3125,42.357498,40.995171,83973600,97.06,0.43,52.41,-0.59,2.4,0,2.793,-0.75,42.7225,1
2019-02-12,42.525002,42.75,42.424999,42.7225,41.348442,89134000,96.71,-0.36,53.1,1.32,2.4,0,2.775,-0.64,42.544998,0
2019-02-13,42.8475,43.119999,42.48,42.544998,41.176647,89960800,97.13,0.43,53.9,1.51,2.4,0,2.776,0.04,42.700001,1
2019-02-14,42.427502,42.814999,42.345001,42.700001,41.326664,87342800,96.98,-0.15,54.41,0.95,2.4,0,2.7785,0.09,42.605,0
2019-02-15,42.8125,42.924999,42.4375,42.605,41.234718,98507200,96.9,-0.08,55.59,2.17,2.4,0,2.8025,0.86,42.732498,1
2019-02-19,42.427502,42.860001,42.372501,42.732498,41.358112,75891200,96.52,-0.39,56.09,-0.32,2.4,0,2.8775,1.39,43.0075,1
2019-02-20,42.797501,43.330002,42.747501,43.0075,41.624268,104457600,96.45,-0.07,56.92,1.48,2.4,0,2.92,1.48,42.764999,0
2019-02-21,42.950001,43.092499,42.575001,42.764999,41.389568,68998800,96.61,0.17,56.96,0.07,2.4,0,2.8975,-0.77,43.2425,1
2019-02-22,42.895,43.25,42.845001,43.2425,41.851711,75652800,96.51,-0.1,57.26,0.53,2.4,0,2.949,1.78,43.557499,1
2019-02-25,43.540001,43.967499,43.487499,43.557499,42.156578,87493600,96.41,-0.1,55.48,-3.11,2.4,0,2.947,-0.07,43.5825,1
2019-02-26,43.427502,43.825001,43.2925,43.5825,42.180775,68280800,96,-0.43,55.5,0.04,2.4,0,2.948,0.03,43.717499,1
2019-02-27,43.302502,43.75,43.182499,43.717499,42.311432,111341600,96.15,0.16,56.94,2.59,2.4,0,2.9625,0.49,43.287498,0
2019-02-28,43.580002,43.727501,43.23,43.287498,41.895256,112861600,96.16,0.01,57.22,0.49,2.4,0,2.948,-0.49,43.7425,1
2019-03-01,43.57,43.787498,43.2225,43.7425,42.335632,103544800,96.53,0.38,55.8,-2.48,2.4,0,2.932,-0.54,43.962502,1
2019-03-04,43.922501,44.4375,43.4925,43.962502,42.548561,109744800,96.68,0.16,56.59,1.42,2.4,0,2.909,-0.78,43.8825,0
2019-03-05,43.985001,44,43.634998,43.8825,42.47113,78949600,96.87,0.2,56.56,-0.05,2.4,0,2.9335,0.84,43.630001,0
2019-03-06,43.6675,43.872501,43.485001,43.630001,42.226746,83241600,96.87,0,56.22,-0.6,2.4,0,2.9185,-0.51,43.125,0
2019-03-07,43.467499,43.610001,43.005001,43.125,41.737991,99185600,97.67,0.83,56.66,0.78,2.4,0,2.9105,-0.27,43.227501,1
2019-03-08,42.580002,43.267502,42.375,43.227501,41.837193,95997600,97.31,-0.37,56.07,-1.04,2.4,0,2.8935,-0.58,44.724998,1
2019-03-11,43.872501,44.779999,43.837502,44.724998,43.286533,128044000,97.22,-0.09,56.79,1.28,2.4,0,2.901,0.26,45.227501,1
2019-03-12,45,45.6675,44.842499,45.227501,43.772877,129870400,96.94,-0.29,56.87,0.14,2.4,0,2.9285,0.95,45.427502,1
2019-03-13,45.5625,45.825001,45.23,45.427502,43.966434,124130000,96.55,-0.4,58.26,2.44,2.4,0,2.9355,0.24,45.932499,1
2019-03-14,45.974998,46.025002,45.639999,45.932499,44.455193,94318000,96.78,0.24,58.61,0.6,2.4,0,2.8915,-1.5,46.529999,1
2019-03-15,46.212502,46.8325,45.935001,46.529999,45.033478,156171600,96.59,-0.2,58.52,-0.15,2.4,0,2.906,0.5,47.005001,1
2019-03-18,46.450001,47.0975,46.447498,47.005001,45.493198,104879200,96.52,-0.07,59.09,0.97,2.4,0,2.909,0.1,46.6325,0
2019-03-19,47.087502,47.247501,46.48,46.6325,45.132683,126585600,96.38,-0.15,59.03,-0.1,2.4,0,2.923,0.48,47.040001,1
2019-03-20,46.557499,47.372501,46.182499,47.040001,45.527077,124140800,95.76,-0.64,59.83,1.36,2.41,0.42,2.921,-0.07,48.772499,1
2019-03-21,47.505001,49.0825,47.452499,48.772499,47.203846,204136800,96.5,0.77,59.98,0.25,2.41,0,2.906,-0.51,47.762501,0
2019-03-22,48.834999,49.422501,47.695,47.762501,46.226341,169630800,96.65,0.16,59.04,-1.57,2.41,0,2.8425,-2.19,47.185001,0
2019-03-25,47.877499,47.994999,46.650002,47.185001,45.667412,175381200,96.57,-0.08,58.82,-0.37,2.4,-0.41,2.8565,0.49,46.697498,0
2019-03-26,47.915001,48.220001,46.145,46.697498,45.195587,199202000,96.74,0.18,59.94,1.9,2.4,0,2.854,-0.09,47.1175,1
2019-03-27,47.1875,47.439999,46.637501,47.1175,45.602085,119393600,96.77,0.03,59.41,-0.88,2.41,0.42,2.863,0.32,47.18,1
2019-03-28,47.237499,47.389999,46.8825,47.18,45.662571,83121600,97.2,0.44,59.3,-0.19,2.41,0,2.877,0.49,47.487499,1
2019-03-29,47.4575,47.52,47.134998,47.487499,45.960186,94256000,97.28,0.08,60.14,1.42,2.43,0.83,2.9395,2.17,47.810001,1
2019-04-01,47.91,47.919998,47.095001,47.810001,46.272308,111448000,97.23,-0.05,61.59,2.41,2.41,-0.82,2.9285,-0.37,48.505001,1
2019-04-02,47.772499,48.615002,47.762501,48.505001,46.944962,91062800,97.36,0.13,62.58,1.61,2.41,0,2.9105,-0.61,48.837502,1
2019-04-03,48.3125,49.125,48.287498,48.837502,47.266762,93087200,97.09,-0.28,62.46,-0.19,2.41,0,2.9525,1.44,48.922501,1
2019-04-04,48.697498,49.092499,48.285,48.922501,47.349037,76457200,97.31,0.23,62.1,-0.58,2.41,0,2.915,-1.27,49.25,1
2019-04-05,49.112499,49.275002,48.982498,49.25,47.665997,74106400,97.39,0.08,63.08,1.58,2.41,0,2.9,-0.51,50.025002,1
2019-04-08,49.105,50.057499,49.084999,50.025002,48.416073,103526800,97.05,-0.35,64.4,2.09,2.41,0,2.937,1.28,49.875,0
2019-04-09,50.080002,50.712502,49.807499,49.875,48.270893,143072800,97.01,-0.04,63.98,-0.65,2.41,0,2.9385,0.05,50.154999,1
2019-04-10,49.669998,50.185001,49.544998,50.154999,48.541882,86781200,96.95,-0.06,64.61,0.98,2.41,0,2.9305,-0.27,49.737499,0
2019-04-11,50.212502,50.25,49.610001,49.737499,48.137817,83603200,97.18,0.24,63.58,-1.59,2.41,0,2.892,-1.31,49.717499,0
2019-04-12,49.799999,50.035,49.052502,49.717499,48.118458,111042800,96.97,-0.22,63.89,0.49,2.41,0,2.9495,1.99,49.807499,1
2019-04-15,49.645,49.962502,49.502499,49.807499,48.205563,70146400,96.94,-0.03,63.4,-0.77,2.41,0,2.9385,-0.37,49.8125,1
2019-04-16,49.865002,50.342499,49.639999,49.8125,48.210396,102785600,97.04,0.1,64.05,1.03,2.41,0,2.9345,-0.14,50.782501,1
2019-04-17,49.884998,50.845001,49.6525,50.782501,49.149216,115627200,97.01,-0.03,63.76,-0.45,2.42,0.41,2.97,1.21,50.965,1
2019-04-18,50.779999,51.037498,50.630001,50.965,49.32584,96783200,97.47,0.47,64,0.38,2.43,0.41,2.923,-1.58,51.1325,1
2019-04-22,50.7075,51.235001,50.584999,51.1325,49.487949,77758000,97.29,-0.09,65.7,2.66,2.44,0,2.905,-0.45,51.869999,1
2019-04-23,51.107498,51.9375,50.974998,51.869999,50.201733,93292000,97.64,0.36,66.3,0.91,2.44,0,2.898,-0.24,51.790001,0
2019-04-24,51.84,52.119999,51.762501,51.790001,50.124306,70162400,98.17,0.54,65.89,-0.62,2.44,0,2.9135,0.53,51.32,0
2019-04-25,51.7075,51.939999,51.279999,51.32,49.669418,74172800,98.2,0.03,65.21,-1.03,2.44,0,2.865,-1.66,51.075001,0
2019-04-26,51.224998,51.25,50.529999,51.075001,49.432297,74596400,98.01,-0.19,63.3,-2.93,2.44,0,2.8915,0.92,51.1525,1
2019-04-29,51.099998,51.4925,50.965,51.1525,49.507309,88818800,97.86,-0.15,63.5,0.32,2.45,0.41,2.897,0.19,50.1675,0
2019-04-30,50.764999,50.849998,49.7775,50.1675,48.553982,186139600,97.48,-0.39,63.91,0.65,2.45,0,2.904,0.24,52.630001,1
2019-05-01,52.470001,53.827499,52.307499,52.630001,50.937294,259309200,97.69,0.22,63.6,-0.49,2.45,0,2.8015,-3.53,52.287498,0
2019-05-02,52.459999,53.162498,52.032501,52.287498,50.605801,127985200,97.83,0.14,61.81,-2.81,2.41,-1.63,2.7795,-0.79,52.9375,1
2019-05-03,52.7225,52.959999,52.557499,52.9375,51.234901,83569600,97.52,-0.32,61.94,0.21,2.4,-0.41,2.819,1.42,52.119999,0
2019-05-06,51.072498,52.209999,50.875,52.119999,50.443691,129772400,97.52,0,62.25,0.5,2.4,0,2.8295,0.37,50.715,0
2019-05-07,51.470001,51.855,50.2075,50.715,49.083881,155054800,97.63,0.11,61.4,-1.37,2.4,0,2.7855,-1.56,50.724998,1
2019-05-08,50.474998,51.334999,50.4375,50.724998,49.093555,105358000,97.62,-0.01,62.12,1.17,2.39,-0.42,2.7745,-0.39,50.18,0
2019-05-09,50.099998,50.419998,49.165001,50.18,48.566086,139634400,97.37,-0.26,61.7,-0.68,2.38,-0.42,2.7715,-0.11,49.294998,0
2019-05-10,49.355,49.712502,48.192501,49.294998,47.893265,164834800,97.33,-0.04,61.66,-0.06,2.38,0,2.7745,0.11,46.43,0
2019-05-13,46.927502,47.369999,45.712502,46.43,45.109745,229722400,97.32,-0.01,61.04,-1.01,2.38,0,2.719,-2,47.165001,1
2019-05-14,46.602501,47.424999,46.352501,47.165001,45.823841,146118800,97.53,0.22,61.78,1.21,2.38,0,2.725,0.22,47.73,1
2019-05-15,46.567501,47.9375,46.505001,47.73,46.372776,106178800,97.57,0.04,62.02,0.39,2.4,0.84,2.743,0.66,47.52,0
2019-05-16,47.477501,48.1175,47.209999,47.52,46.168743,132125600,97.86,0.3,62.87,1.37,2.39,-0.42,2.748,0.18,47.25,0
2019-05-17,46.732498,47.724998,46.689999,47.25,45.906425,131516400,98,0.14,62.76,-0.17,2.39,0,2.7385,-0.35,45.772499,0
2019-05-20,45.880001,46.087502,45.07,45.772499,44.47094,154449200,97.93,-0.07,63.1,0.54,2.39,0,2.726,-0.46,46.650002,1
2019-05-21,46.305,47,46.174999,46.650002,45.323486,113459200,98.06,0.13,62.99,-0.17,2.39,0,2.715,-0.4,45.695,0
2019-05-22,46.165001,46.427502,45.637501,45.695,44.395653,118994400,98.04,-0.02,61.42,-2.49,2.38,-0.42,2.678,-1.36,44.915001,0
2019-05-23,44.950001,45.134998,44.452499,44.915001,43.637825,146118800,97.86,-0.18,57.91,-5.71,2.38,0,2.6805,0.09,44.7425,0
2019-05-24,45.049999,45.535,44.654999,44.7425,43.47023,94858800,97.61,-0.26,58.63,1.24,2.38,0,2.6995,0.71,44.557499,0
2019-05-28,44.73,45.147499,44.477501,44.557499,43.290493,111792800,97.95,0.35,59.14,-0.03,2.39,0.42,2.696,-0.63,44.345001,0
2019-05-29,44.105,44.837502,44,44.345001,43.084026,113924800,98.14,0.19,58.81,-0.56,2.39,0,2.664,-1.19,44.575001,1
2019-05-30,44.487499,44.807499,44.1675,44.575001,43.307499,84873600,98.14,0,56.59,-3.77,2.39,0,2.6565,-0.28,43.767502,0
2019-05-31,44.057499,44.497501,43.747501,43.767502,42.522957,108174400,97.75,-0.4,53.5,-5.46,2.4,0.42,2.6405,-0.6,43.325001,0
2019-06-03,43.900002,44.48,42.567501,43.325001,42.09304,161584400,97.14,-0.62,53.25,-0.47,2.38,-0.83,2.651,0.4,44.91,1
2019-06-04,43.860001,44.9575,43.630001,44.91,43.632965,123872000,97.07,-0.07,53.48,0.43,2.38,0,2.67,0.72,45.634998,1
2019-06-05,46.07,46.247501,45.285,45.634998,44.337341,119093600,97.32,0.26,51.68,-3.37,2.38,0,2.6245,-1.7,46.305,1
2019-06-06,45.77,46.3675,45.537498,46.305,44.9883,90105200,97.04,-0.29,52.59,1.76,2.37,-0.42,2.6515,1.03,47.537498,1
2019-06-07,46.627499,47.98,46.442501,47.537498,46.185749,122737600,96.54,-0.52,53.99,2.66,2.37,0,2.6295,-0.83,48.145,1
2019-06-10,47.952499,48.842499,47.904999,48.145,46.77597,104883600,96.76,0.23,53.26,-1.35,2.37,0,2.6625,1.25,48.702499,1
2019-06-11,48.715,49,48.400002,48.702499,47.317619,107731600,96.69,-0.07,53.27,0.02,2.37,0,2.673,0.39,48.547501,0
2019-06-12,48.487499,48.9925,48.3475,48.547501,47.167034,73012800,97,0.32,51.14,-4,2.37,0,2.655,-0.67,48.537498,0
2019-06-13,48.674999,49.197498,48.400002,48.537498,47.157314,86698400,97.01,0.01,52.28,2.23,2.37,0,2.658,0.11,48.185001,0
2019-06-14,47.887501,48.397499,47.575001,48.185001,46.814842,75046000,97.57,0.58,52.51,0.44,2.36,-0.42,2.631,-1.02,48.4725,1
2019-06-17,48.224998,48.740002,48.0425,48.4725,47.094166,58676400,97.56,-0.01,51.93,-1.1,2.38,0.85,2.6455,0.55,49.612499,1
2019-06-18,49.012501,50.072498,48.802502,49.612499,48.20174,106204000,97.64,0.08,53.9,3.79,2.37,-0.42,2.7025,2.15,49.467499,0
2019-06-19,49.919998,49.970001,49.327499,49.467499,48.060867,84496800,97.12,-0.53,53.76,-0.26,2.37,0,2.6805,-0.81,49.865002,1
2019-06-20,50.092499,50.1525,49.5075,49.865002,48.447075,86056000,96.63,-0.5,56.65,5.38,2.37,0,2.7125,1.19,49.695,0
2019-06-21,49.700001,50.212502,49.537498,49.695,48.281902,191202400,96.22,-0.42,57.43,1.38,2.38,0.42,2.7055,-0.26,49.645,0
2019-06-24,49.634998,50.040001,49.5425,49.645,48.233322,72881600,95.98,-0.25,57.9,0.82,2.38,0,2.7065,0.04,48.892502,0
2019-06-25,49.607498,49.814999,48.822498,48.892502,47.502224,84281200,96.14,0.17,57.83,-0.12,2.38,0,2.7365,1.11,49.950001,1
